star_date,name,url,repo
2019-02-19T03:25:54Z,duckling,https://github.com/facebook/duckling,facebook/duckling
2019-01-11T06:31:20Z,fastai,https://github.com/fastai/fastai,fastai/fastai
2019-01-09T18:44:00Z,docker-stacks,https://github.com/jupyter/docker-stacks,jupyter/docker-stacks
2019-01-08T16:39:30Z,gym,https://github.com/openai/gym,openai/gym
2019-01-04T19:16:43Z,keras-vis,https://github.com/raghakot/keras-vis,raghakot/keras-vis
2019-01-04T16:52:20Z,jupyterlab-variableInspector,https://github.com/lckr/jupyterlab-variableInspector,lckr/jupyterlab-variableInspector
2019-01-03T20:49:02Z,tensorboardX,https://github.com/lanpa/tensorboardX,lanpa/tensorboardX
2019-01-03T18:15:55Z,jupyterlab-celltags,https://github.com/jupyterlab/jupyterlab-celltags,jupyterlab/jupyterlab-celltags
2019-01-02T21:06:55Z,qgrid,https://github.com/quantopian/qgrid,quantopian/qgrid
2018-12-28T19:40:26Z,netron,https://github.com/lutzroeder/netron,lutzroeder/netron
2018-12-26T20:08:10Z,jupyterlab-git,https://github.com/jupyterlab/jupyterlab-git,jupyterlab/jupyterlab-git
2018-12-07T05:09:54Z,dive,https://github.com/wagoodman/dive,wagoodman/dive
2018-11-15T20:30:42Z,jupyterlab,https://github.com/jupyterlab/jupyterlab,jupyterlab/jupyterlab
2018-10-07T01:37:43Z,react-select,https://github.com/JedWatson/react-select,JedWatson/react-select
2018-09-08T08:22:13Z,PrettyPandas,https://github.com/HHammond/PrettyPandas,HHammond/PrettyPandas
2018-09-04T06:36:59Z,mlflow,https://github.com/mlflow/mlflow,mlflow/mlflow
2018-09-02T22:03:10Z,tabula-py,https://github.com/chezou/tabula-py,chezou/tabula-py
2018-05-10T20:06:01Z,machine-learning-microservice-python,https://github.com/yu-iskw/machine-learning-microservice-python,yu-iskw/machine-learning-microservice-python
2018-05-10T20:02:51Z,spark-nlp,https://github.com/JohnSnowLabs/spark-nlp,JohnSnowLabs/spark-nlp
2018-05-09T23:03:10Z,prettier,https://github.com/prettier/prettier,prettier/prettier
2018-05-09T01:54:35Z,reviewdog,https://github.com/reviewdog/reviewdog,reviewdog/reviewdog
2018-05-01T03:57:10Z,Gooey,https://github.com/chriskiehl/Gooey,chriskiehl/Gooey
2018-04-29T23:11:56Z,cookiecutter,https://github.com/cookiecutter/cookiecutter,cookiecutter/cookiecutter
2018-03-18T04:10:50Z,code-vault,https://github.com/austin-taylor/code-vault,austin-taylor/code-vault
2018-03-15T04:06:23Z,gjson,https://github.com/tidwall/gjson,tidwall/gjson
2017-11-09T05:45:23Z,git-flight-rules,https://github.com/k88hudson/git-flight-rules,k88hudson/git-flight-rules
2017-04-03T05:06:18Z,awesome-machine-learning,https://github.com/HFTrader/awesome-machine-learning,HFTrader/awesome-machine-learning
2016-12-03T20:57:38Z,java-repl,https://github.com/albertlatacz/java-repl,albertlatacz/java-repl
2016-09-25T01:25:26Z,probablistic-query-parser,https://github.com/mehtakash93/probablistic-query-parser,mehtakash93/probablistic-query-parser
2016-09-18T18:15:50Z,ActionSheetPicker-3.0,https://github.com/skywinder/ActionSheetPicker-3.0,skywinder/ActionSheetPicker-3.0
2016-05-04T20:55:23Z,sdn-loadbalancing,https://github.com/nayanseth/sdn-loadbalancing,nayanseth/sdn-loadbalancing
2016-03-04T05:07:08Z,hipi,https://github.com/uvagfx/hipi,uvagfx/hipi
